type,n,algo,threshold,time
random,92700,hybrid,30,28661.6
random,92700,hybrid,50,27759.4
random,92800,standard,0,58144
random,92800,hybrid,5,39335
random,92800,hybrid,10,35110.8
random,92800,hybrid,15,31121.2
random,92800,hybrid,20,31099.2
random,92800,hybrid,30,28685.6
random,92800,hybrid,50,27883.6
random,92900,standard,0,57484.2
random,92900,hybrid,5,39217.4
random,92900,hybrid,10,35204.2
random,92900,hybrid,15,31141.2
random,92900,hybrid,20,31178.4
random,92900,hybrid,30,28701.8
random,92900,hybrid,50,28032.2
random,93000,standard,0,57957.2
random,93000,hybrid,5,39250.6
random,93000,hybrid,10,35245.6
random,93000,hybrid,15,31250.4
random,93000,hybrid,20,31584
random,93000,hybrid,30,28879.6
random,93000,hybrid,50,27896.2
random,93100,standard,0,58317.6
random,93100,hybrid,5,39252.8
random,93100,hybrid,10,35189.8
random,93100,hybrid,15,31288
random,93100,hybrid,20,31273.6
random,93100,hybrid,30,28786.6
random,93100,hybrid,50,27913.8
random,93200,standard,0,57916.6
random,93200,hybrid,5,39325.8
random,93200,hybrid,10,35361
random,93200,hybrid,15,31176.2
random,93200,hybrid,20,31175.4
random,93200,hybrid,30,28907.2
random,93200,hybrid,50,28002.8
random,93300,standard,0,57038.8
random,93300,hybrid,5,39568
random,93300,hybrid,10,35350.8
random,93300,hybrid,15,31275
random,93300,hybrid,20,31237
random,93300,hybrid,30,28770.4
random,93300,hybrid,50,27997
random,93400,standard,0,58207.8
random,93400,hybrid,5,39769.4
random,93400,hybrid,10,35439
random,93400,hybrid,15,31277.6
random,93400,hybrid,20,31825.6
random,93400,hybrid,30,29659.6
random,93400,hybrid,50,28880.6
random,93500,standard,0,59856
random,93500,hybrid,5,39811.8
random,93500,hybrid,10,35527.6
random,93500,hybrid,15,31392.2
random,93500,hybrid,20,31493.6
random,93500,hybrid,30,28958.4
random,93500,hybrid,50,28066.4
random,93600,standard,0,58268.4
random,93600,hybrid,5,39453.6
random,93600,hybrid,10,35308.6
random,93600,hybrid,15,31427.4
random,93600,hybrid,20,31245.4
random,93600,hybrid,30,28959.4
random,93600,hybrid,50,28068.2
random,93700,standard,0,57545.2
random,93700,hybrid,5,39875.8
random,93700,hybrid,10,35476.8
random,93700,hybrid,15,31428
random,93700,hybrid,20,31375
random,93700,hybrid,30,28946.4
random,93700,hybrid,50,28226
random,93800,standard,0,57679.6
random,93800,hybrid,5,40049.8
random,93800,hybrid,10,35338.2
random,93800,hybrid,15,31360.2
random,93800,hybrid,20,31385.8
random,93800,hybrid,30,28986.6
random,93800,hybrid,50,28157.6
random,93900,standard,0,57931.6
random,93900,hybrid,5,40095.4
random,93900,hybrid,10,35379.8
random,93900,hybrid,15,31444.4
random,93900,hybrid,20,31411
random,93900,hybrid,30,28977.8
random,93900,hybrid,50,28322.6
random,94000,standard,0,57444.4
random,94000,hybrid,5,39921.2
random,94000,hybrid,10,35531.2
random,94000,hybrid,15,31509.2
random,94000,hybrid,20,31636.8
random,94000,hybrid,30,29040.4
random,94000,hybrid,50,28196
random,94100,standard,0,57545.6
random,94100,hybrid,5,39852.8
random,94100,hybrid,10,35475.2
random,94100,hybrid,15,31707.6
random,94100,hybrid,20,31470.8
random,94100,hybrid,30,29224.6
random,94100,hybrid,50,28245.8
random,94200,standard,0,57617.2
random,94200,hybrid,5,40445.2
random,94200,hybrid,10,35602.4
random,94200,hybrid,15,31569
random,94200,hybrid,20,31552.2
random,94200,hybrid,30,29043.2
random,94200,hybrid,50,28235.8
random,94300,standard,0,58456.4
random,94300,hybrid,5,40514.8
random,94300,hybrid,10,35706.8
random,94300,hybrid,15,31562.6
random,94300,hybrid,20,31579.4
random,94300,hybrid,30,29208.2
random,94300,hybrid,50,28425.2
random,94400,standard,0,58410.8
random,94400,hybrid,5,40118.6
random,94400,hybrid,10,35600.8
random,94400,hybrid,15,31664.8
random,94400,hybrid,20,31623.8
random,94400,hybrid,30,29340
random,94400,hybrid,50,28456.4
random,94500,standard,0,59215.2
random,94500,hybrid,5,40388.2
random,94500,hybrid,10,35495.8
random,94500,hybrid,15,31784.4
random,94500,hybrid,20,31773.6
random,94500,hybrid,30,29200.4
random,94500,hybrid,50,28379.4
random,94600,standard,0,58053.2
random,94600,hybrid,5,40249
random,94600,hybrid,10,35832
random,94600,hybrid,15,31635.6
random,94600,hybrid,20,31619
random,94600,hybrid,30,29283.8
random,94600,hybrid,50,28413.6
random,94700,standard,0,58152
random,94700,hybrid,5,40644.2
random,94700,hybrid,10,35741.4
random,94700,hybrid,15,31666
random,94700,hybrid,20,31702.2
random,94700,hybrid,30,29197.2
random,94700,hybrid,50,28456.4
random,94800,standard,0,58865
random,94800,hybrid,5,40337.6
random,94800,hybrid,10,35784.8
random,94800,hybrid,15,31718.2
random,94800,hybrid,20,31725.8
random,94800,hybrid,30,29324.2
random,94800,hybrid,50,28633.4
random,94900,standard,0,59466.6
random,94900,hybrid,5,40699.4
random,94900,hybrid,10,35658.4
random,94900,hybrid,15,31772.4
random,94900,hybrid,20,31932.6
random,94900,hybrid,30,29331.4
random,94900,hybrid,50,28487.8
random,95000,standard,0,58046.6
random,95000,hybrid,5,40622
random,95000,hybrid,10,35756.8
random,95000,hybrid,15,31890.6
random,95000,hybrid,20,31778.6
random,95000,hybrid,30,29365
random,95000,hybrid,50,28557.4
random,95100,standard,0,58767.6
random,95100,hybrid,5,41062.4
random,95100,hybrid,10,35847.8
random,95100,hybrid,15,31802.2
random,95100,hybrid,20,31789.8
random,95100,hybrid,30,29365.8
random,95100,hybrid,50,28527.6
random,95200,standard,0,58448.2
random,95200,hybrid,5,40781.4
random,95200,hybrid,10,35958.8
random,95200,hybrid,15,31834.8
random,95200,hybrid,20,31923
random,95200,hybrid,30,29454.8
random,95200,hybrid,50,28738.8
random,95300,standard,0,59301.8
random,95300,hybrid,5,40972.4
random,95300,hybrid,10,35898
random,95300,hybrid,15,31831.6
random,95300,hybrid,20,31848.2
random,95300,hybrid,30,29664
random,95300,hybrid,50,28651.8
random,95400,standard,0,58863.6
random,95400,hybrid,5,40899.6
random,95400,hybrid,10,36042.2
random,95400,hybrid,15,32096.4
random,95400,hybrid,20,31989.4
random,95400,hybrid,30,29727.6
random,95400,hybrid,50,28702.8
random,95500,standard,0,58309.6
random,95500,hybrid,5,41103.6
random,95500,hybrid,10,36097.2
random,95500,hybrid,15,31899
random,95500,hybrid,20,31943.4
random,95500,hybrid,30,29502.4
random,95500,hybrid,50,28685.4
random,95600,standard,0,58485.4
random,95600,hybrid,5,41171.6
random,95600,hybrid,10,36261.8
random,95600,hybrid,15,32011.4
random,95600,hybrid,20,31936.8
random,95600,hybrid,30,29576.8
random,95600,hybrid,50,28741.6
random,95700,standard,0,59935.4
random,95700,hybrid,5,41086.6
random,95700,hybrid,10,36139.4
random,95700,hybrid,15,32012.8
random,95700,hybrid,20,31970.6
random,95700,hybrid,30,29764.6
random,95700,hybrid,50,28779.6
random,95800,standard,0,59116.6
random,95800,hybrid,5,41097
random,95800,hybrid,10,36180.6
random,95800,hybrid,15,32070.8
random,95800,hybrid,20,32129
random,95800,hybrid,30,29636.6
random,95800,hybrid,50,28801.2
random,95900,standard,0,59520.4
random,95900,hybrid,5,41161.4
random,95900,hybrid,10,36405.8
random,95900,hybrid,15,32063
random,95900,hybrid,20,31986.8
random,95900,hybrid,30,29596.4
random,95900,hybrid,50,28883.2
random,96000,standard,0,59243
random,96000,hybrid,5,41440
random,96000,hybrid,10,36157.8
random,96000,hybrid,15,32187.2
random,96000,hybrid,20,32147.8
random,96000,hybrid,30,29645.8
random,96000,hybrid,50,28915.2
random,96100,standard,0,59635.8
random,96100,hybrid,5,41456.4
random,96100,hybrid,10,36143.4
random,96100,hybrid,15,32019
random,96100,hybrid,20,32033.4
random,96100,hybrid,30,29841.2
random,96100,hybrid,50,29051.8
random,96200,standard,0,59993.6
random,96200,hybrid,5,41462.6
random,96200,hybrid,10,37470.2
random,96200,hybrid,15,32324.6
random,96200,hybrid,20,32246.6
random,96200,hybrid,30,29779.6
random,96200,hybrid,50,28989
random,96300,standard,0,60257.4
random,96300,hybrid,5,41461.2
random,96300,hybrid,10,36354.2
random,96300,hybrid,15,32183.4
random,96300,hybrid,20,32229
random,96300,hybrid,30,29769.4
random,96300,hybrid,50,28986.4
random,96400,standard,0,59148.4
random,96400,hybrid,5,41715
random,96400,hybrid,10,36481
random,96400,hybrid,15,32368
random,96400,hybrid,20,32173
random,96400,hybrid,30,29851.8
random,96400,hybrid,50,29016.4
random,96500,standard,0,59899.6
random,96500,hybrid,5,41812.4
random,96500,hybrid,10,36281.2
random,96500,hybrid,15,32270.2
random,96500,hybrid,20,32201.8
random,96500,hybrid,30,29858.4
random,96500,hybrid,50,29134
random,96600,standard,0,59364
random,96600,hybrid,5,41801.8
random,96600,hybrid,10,36332.2
random,96600,hybrid,15,32287.2
random,96600,hybrid,20,32433.2
random,96600,hybrid,30,29810.4
random,96600,hybrid,50,29066.2
random,96700,standard,0,59170.8
random,96700,hybrid,5,41630.2
random,96700,hybrid,10,36472.2
random,96700,hybrid,15,32313.8
random,96700,hybrid,20,32337.2
random,96700,hybrid,30,29912
random,96700,hybrid,50,29063.4
random,96800,standard,0,59562.8
random,96800,hybrid,5,41922.6
random,96800,hybrid,10,36404
random,96800,hybrid,15,32355.2
random,96800,hybrid,20,32411.8
random,96800,hybrid,30,29915
random,96800,hybrid,50,29179.2
random,96900,standard,0,59324.8
random,96900,hybrid,5,41915
random,96900,hybrid,10,36584.2
random,96900,hybrid,15,32375.8
random,96900,hybrid,20,32464.6
random,96900,hybrid,30,30027.8
random,96900,hybrid,50,29274.4
random,97000,standard,0,59677.8
random,97000,hybrid,5,41779.2
random,97000,hybrid,10,36474.6
random,97000,hybrid,15,32465.2
random,97000,hybrid,20,32640.4
random,97000,hybrid,30,30015.4
random,97000,hybrid,50,29187.2
random,97100,standard,0,59497.2
random,97100,hybrid,5,42091
random,97100,hybrid,10,36678.2
random,97100,hybrid,15,32419.4
random,97100,hybrid,20,32482.2
random,97100,hybrid,30,30012.8
random,97100,hybrid,50,29253.6
random,97200,standard,0,60542
random,97200,hybrid,5,42303.4
random,97200,hybrid,10,36606
random,97200,hybrid,15,32472.2
random,97200,hybrid,20,32526
random,97200,hybrid,30,30029.8
random,97200,hybrid,50,29239.4
random,97300,standard,0,60389.6
random,97300,hybrid,5,42258.8
random,97300,hybrid,10,36732.6
random,97300,hybrid,15,32507
random,97300,hybrid,20,32529.8
random,97300,hybrid,30,30284.2
random,97300,hybrid,50,29286.6
random,97400,standard,0,60291.8
random,97400,hybrid,5,42219.8
random,97400,hybrid,10,36712
random,97400,hybrid,15,32606.2
random,97400,hybrid,20,32668.8
random,97400,hybrid,30,30073.8
random,97400,hybrid,50,29347.4
random,97500,standard,0,60709.8
random,97500,hybrid,5,42379.6
random,97500,hybrid,10,36913.6
random,97500,hybrid,15,32536
random,97500,hybrid,20,32601
random,97500,hybrid,30,30111.2
random,97500,hybrid,50,29362.4
random,97600,standard,0,59890.8
random,97600,hybrid,5,42302.2
random,97600,hybrid,10,36706.6
random,97600,hybrid,15,32942.4
random,97600,hybrid,20,32584.2
random,97600,hybrid,30,30176.2
random,97600,hybrid,50,29398.6
random,97700,standard,0,59987
random,97700,hybrid,5,42476
random,97700,hybrid,10,36593.8
random,97700,hybrid,15,32658
random,97700,hybrid,20,32692.4
random,97700,hybrid,30,30413
random,97700,hybrid,50,29459.8
random,97800,standard,0,59625.2
random,97800,hybrid,5,42349.6
random,97800,hybrid,10,36728
random,97800,hybrid,15,32809.4
random,97800,hybrid,20,32740.6
random,97800,hybrid,30,30214.6
random,97800,hybrid,50,29454
random,97900,standard,0,60108.8
random,97900,hybrid,5,42617.6
random,97900,hybrid,10,37008.8
random,97900,hybrid,15,32629.8
random,97900,hybrid,20,32710
random,97900,hybrid,30,30384.4
random,97900,hybrid,50,29445.8
random,98000,standard,0,60366.8
random,98000,hybrid,5,42669.8
random,98000,hybrid,10,36666
random,98000,hybrid,15,32796.6
random,98000,hybrid,20,32781.6
random,98000,hybrid,30,30239.2
random,98000,hybrid,50,29661.2
random,98100,standard,0,60547.8
random,98100,hybrid,5,42888
random,98100,hybrid,10,36901
random,98100,hybrid,15,32737
random,98100,hybrid,20,33019
random,98100,hybrid,30,30303
random,98100,hybrid,50,29547.8
random,98200,standard,0,60623.6
random,98200,hybrid,5,42850.6
random,98200,hybrid,10,37011.8
random,98200,hybrid,15,32961.2
random,98200,hybrid,20,32793
random,98200,hybrid,30,30403.8
random,98200,hybrid,50,29566.4
random,98300,standard,0,60588.2
random,98300,hybrid,5,43103.6
random,98300,hybrid,10,37024.8
random,98300,hybrid,15,32902.8
random,98300,hybrid,20,32777
random,98300,hybrid,30,30356.4
random,98300,hybrid,50,29701.4
random,98400,standard,0,60181
random,98400,hybrid,5,42948
random,98400,hybrid,10,36972
random,98400,hybrid,15,32990.6
random,98400,hybrid,20,32932.4
random,98400,hybrid,30,30425.4
random,98400,hybrid,50,29818
random,98500,standard,0,60314.8
random,98500,hybrid,5,42891.2
random,98500,hybrid,10,37112.6
random,98500,hybrid,15,32871.4
random,98500,hybrid,20,33103
random,98500,hybrid,30,30474.6
random,98500,hybrid,50,29728
random,98600,standard,0,60947.8
random,98600,hybrid,5,42972
random,98600,hybrid,10,37238
random,98600,hybrid,15,33033.4
random,98600,hybrid,20,32959
random,98600,hybrid,30,30532
random,98600,hybrid,50,29774.8
random,98700,standard,0,61745
random,98700,hybrid,5,43125.4
random,98700,hybrid,10,37003.8
random,98700,hybrid,15,33026.8
random,98700,hybrid,20,32976.4
random,98700,hybrid,30,30530.2
random,98700,hybrid,50,29812
random,98800,standard,0,60924
random,98800,hybrid,5,43081.8
random,98800,hybrid,10,37102.8
random,98800,hybrid,15,33019.8
random,98800,hybrid,20,33210.8
random,98800,hybrid,30,30908.8
random,98800,hybrid,50,29760.6
random,98900,standard,0,61513.2
random,98900,hybrid,5,43099.8
random,98900,hybrid,10,37083
random,98900,hybrid,15,33283.6
random,98900,hybrid,20,33061.4
random,98900,hybrid,30,30590.2
random,98900,hybrid,50,29785.2
random,99000,standard,0,60740.4
random,99000,hybrid,5,43439
random,99000,hybrid,10,37005.6
random,99000,hybrid,15,33108.4
random,99000,hybrid,20,33005.8
random,99000,hybrid,30,30660.2
random,99000,hybrid,50,29924.6
random,99100,standard,0,60736.8
random,99100,hybrid,5,43147
random,99100,hybrid,10,37023.4
random,99100,hybrid,15,33193.4
random,99100,hybrid,20,33111.8
random,99100,hybrid,30,30643
random,99100,hybrid,50,30030.2
random,99200,standard,0,61697.2
random,99200,hybrid,5,43446.6
random,99200,hybrid,10,37307.4
random,99200,hybrid,15,33168.2
random,99200,hybrid,20,33367.8
random,99200,hybrid,30,30749.4
random,99200,hybrid,50,29900.6
random,99300,standard,0,61280.2
random,99300,hybrid,5,43231.6
random,99300,hybrid,10,37406.2
random,99300,hybrid,15,33170.4
random,99300,hybrid,20,33128.4
random,99300,hybrid,30,30764.4
random,99300,hybrid,50,29985
random,99400,standard,0,61411.2
random,99400,hybrid,5,43607.2
random,99400,hybrid,10,37217.6
random,99400,hybrid,15,33287
random,99400,hybrid,20,33185.8
random,99400,hybrid,30,30729
random,99400,hybrid,50,30005
random,99500,standard,0,61627.2
random,99500,hybrid,5,43336.2
random,99500,hybrid,10,37247.8
random,99500,hybrid,15,33183
random,99500,hybrid,20,33345.2
random,99500,hybrid,30,31001.8
random,99500,hybrid,50,30001.2
random,99600,standard,0,61333.8
random,99600,hybrid,5,43326
random,99600,hybrid,10,37446.4
random,99600,hybrid,15,33499.4
random,99600,hybrid,20,33401.6
random,99600,hybrid,30,30915.2
random,99600,hybrid,50,30035.2
random,99700,standard,0,61650.2
random,99700,hybrid,5,43350.2
random,99700,hybrid,10,37288.8
random,99700,hybrid,15,33400
random,99700,hybrid,20,33343.8
random,99700,hybrid,30,30895.4
random,99700,hybrid,50,30122.8
random,99800,standard,0,61880.2
random,99800,hybrid,5,43563.6
random,99800,hybrid,10,37463.2
random,99800,hybrid,15,33305.8
random,99800,hybrid,20,33383.6
random,99800,hybrid,30,30974.8
random,99800,hybrid,50,30210.4
random,99900,standard,0,61054.4
random,99900,hybrid,5,43346.4
random,99900,hybrid,10,37380.4
random,99900,hybrid,15,33345.8
random,99900,hybrid,20,33593.4
random,99900,hybrid,30,30964.6
random,99900,hybrid,50,30127.8
random,100000,standard,0,61768.8
random,100000,hybrid,5,43821.8
random,100000,hybrid,10,37764.6
random,100000,hybrid,15,33376.2
random,100000,hybrid,20,33398
random,100000,hybrid,30,30990.8
random,100000,hybrid,50,30187
reversed,500,standard,0,205.2
reversed,500,hybrid,5,102.8
reversed,500,hybrid,10,76.2
reversed,500,hybrid,15,70.2
reversed,500,hybrid,20,59.6
reversed,500,hybrid,30,59
reversed,500,hybrid,50,57.8
reversed,600,standard,0,249.2
reversed,600,hybrid,5,116.4
reversed,600,hybrid,10,88.2
reversed,600,hybrid,15,87.4
reversed,600,hybrid,20,72
reversed,600,hybrid,30,72
reversed,600,hybrid,50,76.2
reversed,700,standard,0,294.8
reversed,700,hybrid,5,152.2
reversed,700,hybrid,10,128
reversed,700,hybrid,15,101.4
reversed,700,hybrid,20,100.6
reversed,700,hybrid,30,87.4
reversed,700,hybrid,50,94.2
reversed,800,standard,0,340.2
reversed,800,hybrid,5,188.8
reversed,800,hybrid,10,142.6
reversed,800,hybrid,15,113
reversed,800,hybrid,20,114.6
reversed,800,hybrid,30,101.6
reversed,800,hybrid,50,117.6
reversed,900,standard,0,401.4
reversed,900,hybrid,5,213.8
reversed,900,hybrid,10,166.6
reversed,900,hybrid,15,155
reversed,900,hybrid,20,127.8
reversed,900,hybrid,30,117.8
reversed,900,hybrid,50,117.8
reversed,1000,standard,0,425.4
reversed,1000,hybrid,5,221.2
reversed,1000,hybrid,10,179.6
reversed,1000,hybrid,15,159.6
reversed,1000,hybrid,20,152.4
reversed,1000,hybrid,30,143.4
reversed,1000,hybrid,50,135.8
reversed,1100,standard,0,480.8
reversed,1100,hybrid,5,241.8
reversed,1100,hybrid,10,201.8
reversed,1100,hybrid,15,207.2
reversed,1100,hybrid,20,160
reversed,1100,hybrid,30,153.4
reversed,1100,hybrid,50,161.2
reversed,1200,standard,0,554.2
reversed,1200,hybrid,5,268
reversed,1200,hybrid,10,196.4
reversed,1200,hybrid,15,194.6
reversed,1200,hybrid,20,165.8
reversed,1200,hybrid,30,166
reversed,1200,hybrid,50,170.4
reversed,1300,standard,0,576.8
reversed,1300,hybrid,5,290
reversed,1300,hybrid,10,219.6
reversed,1300,hybrid,15,210.4
reversed,1300,hybrid,20,195.8
reversed,1300,hybrid,30,189.8
reversed,1300,hybrid,50,193
reversed,1400,standard,0,643
reversed,1400,hybrid,5,341.6
reversed,1400,hybrid,10,284.4
reversed,1400,hybrid,15,228.2
reversed,1400,hybrid,20,224.6
reversed,1400,hybrid,30,202.4
reversed,1400,hybrid,50,218.4
reversed,1500,standard,0,654.8
reversed,1500,hybrid,5,381.6
reversed,1500,hybrid,10,300.2
reversed,1500,hybrid,15,241.6
reversed,1500,hybrid,20,239
reversed,1500,hybrid,30,215
reversed,1500,hybrid,50,235.8
reversed,1600,standard,0,700.8
reversed,1600,hybrid,5,406.4
reversed,1600,hybrid,10,316
reversed,1600,hybrid,15,254.8
reversed,1600,hybrid,20,256.6
reversed,1600,hybrid,30,234.8
reversed,1600,hybrid,50,259.8
reversed,1700,standard,0,788.8
reversed,1700,hybrid,5,434.6
reversed,1700,hybrid,10,332.8
reversed,1700,hybrid,15,268
reversed,1700,hybrid,20,265.6
reversed,1700,hybrid,30,249
reversed,1700,hybrid,50,250.6
reversed,1800,standard,0,801
reversed,1800,hybrid,5,442.6
reversed,1800,hybrid,10,344
reversed,1800,hybrid,15,282.8
reversed,1800,hybrid,20,281
reversed,1800,hybrid,30,270.6
reversed,1800,hybrid,50,274.8
reversed,1900,standard,0,852.2
reversed,1900,hybrid,5,458
reversed,1900,hybrid,10,357.4
reversed,1900,hybrid,15,293.8
reversed,1900,hybrid,20,292.6
reversed,1900,hybrid,30,291.2
reversed,1900,hybrid,50,287.6
reversed,2000,standard,0,883.8
